Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
genuine-lambskin-leather-baseball-varsity-jacket-1,,,,,,,,XL,,Green,,,JW-1071,0.0,shopify,deny,manual,300.00,,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/IMG_6146_1024x1024_a5aab685-9651-46d4-8577-b458edd1f0c9.jpg?v=1602013905,lb,,
genuine-lambskin-leather-baseball-varsity-jacket-1,,,,,,,,2XL,,Purple,,,JW-1072,0.0,shopify,deny,manual,300.00,,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/IMG_1639_1024x1024_8eb85ebb-569a-480c-8b42-238a01cfb6dd.jpg?v=1602013905,lb,,
genuine-lambskin-leather-baseball-varsity-jacket-1,,,,,,,,2XL,,Pink,,,JW-1073,0.0,shopify,deny,manual,300.00,,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/IMG_1645_1024x1024_1.jpg?v=1602013905,lb,,
genuine-lambskin-leather-baseball-varsity-jacket-1,,,,,,,,2XL,,White,,,JW-1074,0.0,shopify,deny,manual,300.00,,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/IMG_2219_1024x1024_53e8faee-9db9-4998-88c0-fb8cc7fa3909.jpg?v=1602013905,lb,,
genuine-lambskin-leather-baseball-varsity-jacket-1,,,,,,,,2XL,,Olive,,,JW-1075,0.0,shopify,deny,manual,300.00,,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/IMG_6121_1024x1024_cef4b857-6e4e-41d3-aeb2-179fe0c2117a.jpg?v=1602013905,lb,,
genuine-lambskin-leather-baseball-varsity-jacket-1,,,,,,,,2XL,,Burgundy,,,JW-1076,0.0,shopify,deny,manual,300.00,,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/IMG_6134_1024x1024_7b3775b3-a08f-4e46-bbbe-cc9adbd9cd6d.jpg?v=1602013905,lb,,
genuine-lambskin-leather-baseball-varsity-jacket-1,,,,,,,,2XL,,Light Blue,,,JW-1077,0.0,shopify,deny,manual,300.00,,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/IMG_6142_1024x1024_db3f9ac6-2232-45ff-a9fb-adcc00155ace.jpg?v=1602013905,lb,,
genuine-lambskin-leather-baseball-varsity-jacket-1,,,,,,,,2XL,,Green,,,JW-1078,0.0,shopify,deny,manual,300.00,,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/IMG_6146_1024x1024_a5aab685-9651-46d4-8577-b458edd1f0c9.jpg?v=1602013905,lb,,
genuine-lambskin-leather-baseball-varsity-jacket-1,,,,,,,,3XL,,Purple,,,JW-1079,0.0,shopify,deny,manual,300.00,,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/IMG_1639_1024x1024_8eb85ebb-569a-480c-8b42-238a01cfb6dd.jpg?v=1602013905,lb,,
genuine-lambskin-leather-baseball-varsity-jacket-1,,,,,,,,3XL,,Pink,,,JW-1080,0.0,shopify,deny,manual,300.00,,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/IMG_1645_1024x1024_1.jpg?v=1602013905,lb,,
genuine-lambskin-leather-baseball-varsity-jacket-1,,,,,,,,3XL,,White,,,JW-1081,0.0,shopify,deny,manual,300.00,,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/IMG_2219_1024x1024_53e8faee-9db9-4998-88c0-fb8cc7fa3909.jpg?v=1602013905,lb,,
