Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
306,306,"<ul>
<li>
<b>Vendor: </b> Fennix </li>
<li>
<b>Size: </b> Adjustable Up to Size 46 </li>
<li>Best quality and price from <a href=""https://britecreations.com/pages/about"">Brite Creations Atlanta</a>.</li>
</ul>",Fennix,Belt,"color:Blue, color:Bordo, color:Green, color:Red, color:Rust, size:46",true,Size,46,Color,Blue,,,306-46-blue,0.0,shopify,deny,manual,155.00,,true,true,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/306_20Blue.jpg?v=1602453988,1,306 Blue,false,Brite Creations | 306 Belt by Fennix,"Shop at Brite Creations Atlanta for the best deal on 306 Belt by Fennix
<ul>
<li><b>Vendor: </b> Fennix </li>
<li><b>Size: </b> Adjustable Up to Size 46 </li>
<li>Best quality and price from <a href=""https://britecreations.com/pages/about"">Brite Creations Atlanta</a>.</li>
</ul>",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/306_20Blue.jpg?v=1602453988,lb,,,active
306,,,,,,,,46,,Bordo,,,306-46-bordo,0.0,shopify,deny,manual,155.00,,true,true,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/306_20Bordo.jpg?v=1602453988,2,306 Bordo,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/306_20Bordo.jpg?v=1602453988,lb,,,
306,,,,,,,,46,,Green,,,306-46-green,0.0,shopify,deny,manual,155.00,,true,true,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/306_20Green.jpg?v=1602453988,3,306 Green,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/306_20Green.jpg?v=1602453988,lb,,,
306,,,,,,,,46,,Red,,,306-46-red,0.0,shopify,deny,manual,155.00,,true,true,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/305_20Red_832a9711-5c51-4d9e-81b3-cb5cfea82102.jpg?v=1602453988,4,306 Red,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/305_20Red_832a9711-5c51-4d9e-81b3-cb5cfea82102.jpg?v=1602453988,lb,,,
306,,,,,,,,46,,Rust,,,306-46-rust,0.0,shopify,deny,manual,155.00,,true,true,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/306_20Rust.jpg?v=1602453988,5,306 Rust,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/306_20Rust.jpg?v=1602453988,lb,,,
305,305,"<ul>
<li>
<b>Vendor: </b> Fennix </li>
<li>
<b>Size: </b> Adjustable Up to Size 46 </li>
<li>Best quality and price from <a href=""https://britecreations.com/pages/about"">Brite Creations Atlanta</a>.</li>
</ul>",Fennix,Belt,"color:Bordo, color:Red, size:46",true,Size,46,Color,Bordo,,,305-46-bordo,0.0,shopify,deny,manual,255.00,,true,true,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/305_20Bordo.jpg?v=1602453978,1,305 Bordo,false,Brite Creations | 305 Belt by Fennix,"Shop at Brite Creations Atlanta for the best deal on 305 Belt by Fennix
<ul>
<li><b>Vendor: </b> Fennix </li>
<li><b>Size: </b> Adjustable Up to Size 46 </li>
<li>Best quality and price from <a href=""https://britecreations.com/pages/about"">Brite Creations Atlanta</a>.</li>
</ul>",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/305_20Bordo.jpg?v=1602453978,lb,,,active
305,,,,,,,,46,,Red,,,305-46-red,0.0,shopify,deny,manual,255.00,,true,true,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/305_20Red.jpg?v=1602453978,2,305 Red,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/305_20Red.jpg?v=1602453978,lb,,,
304,304,"<ul>
<li>
<b>Vendor: </b> Fennix </li>
<li>
<b>Size: </b> Adjustable Up to Size 46 </li>
<li>Best quality and price from <a href=""https://britecreations.com/pages/about"">Brite Creations Atlanta</a>.</li>
</ul>",Fennix,Belt,"color:Black, color:Brown, color:Navy, color:Olive, color:White, color:Wine, size:46",true,Size,46,Color,Black,,,304-46-black,0.0,shopify,deny,manual,275.00,,true,true,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/304_20Black.jpg?v=1602453973,1,304 Black,false,Brite Creations | 304 Belt by Fennix,"Shop at Brite Creations Atlanta for the best deal on 304 Belt by Fennix
<ul>
<li><b>Vendor: </b> Fennix </li>
<li><b>Size: </b> Adjustable Up to Size 46 </li>
<li>Best quality and price from <a href=""https://britecreations.com/pages/about"">Brite Creations Atlanta</a>.</li>
</ul>",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/304_20Black.jpg?v=1602453973,lb,,,active
304,,,,,,,,46,,Brown,,,304-46-brown,0.0,shopify,deny,manual,275.00,,true,true,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/304_20Brown.jpg?v=1602453973,2,304 Brown,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/304_20Brown.jpg?v=1602453973,lb,,,
304,,,,,,,,46,,Olive,,,304-46-olive,0.0,shopify,deny,manual,275.00,,true,true,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/304_20OLIVE.jpg?v=1602453973,3,304 Olive,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/304_20OLIVE.jpg?v=1602453973,lb,,,
304,,,,,,,,46,,Navy,,,304-46-navy,0.0,shopify,deny,manual,275.00,,true,true,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/304_20Navy.jpg?v=1602453973,4,304 Navy,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/304_20Navy.jpg?v=1602453973,lb,,,
304,,,,,,,,46,,White,,,304-46-white,0.0,shopify,deny,manual,275.00,,true,true,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/304_20WHITE.jpg?v=1602453973,5,304 White,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/304_20WHITE.jpg?v=1602453973,lb,,,
304,,,,,,,,46,,Wine,,,304-46-wine,0.0,shopify,deny,manual,275.00,,true,true,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/304_20Wine.jpg?v=1602453973,6,304 Wine,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/304_20Wine.jpg?v=1602453973,lb,,,
303,303,"<ul>
<li>
<b>Vendor: </b> Fennix </li>
<li>
<b>Size: </b> Adjustable Up to Size 46 </li>
<li>Best quality and price from <a href=""https://britecreations.com/pages/about"">Brite Creations Atlanta</a>.</li>
</ul>",Fennix,Belt,"color:Black, color:Chocolate, size:46",true,Size,46,Color,Black,,,303-46-black,0.0,shopify,deny,manual,310.00,,true,true,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/303_20Black.jpg?v=1602453962,1,303 Black,false,Brite Creations | 303 Belt by Fennix,"Shop at Brite Creations Atlanta for the best deal on 303 Belt by Fennix
<ul>
<li><b>Vendor: </b> Fennix </li>
<li><b>Size: </b> Adjustable Up to Size 46 </li>
<li>Best quality and price from <a href=""https://britecreations.com/pages/about"">Brite Creations Atlanta</a>.</li>
</ul>",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/303_20Black.jpg?v=1602453962,lb,,,active
303,,,,,,,,46,,Chocolate,,,303-46-chocolate,0.0,shopify,deny,manual,310.00,,true,true,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/303_20Chocolate.jpg?v=1602453962,2,303 Chocolate,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/303_20Chocolate.jpg?v=1602453962,lb,,,
302,302,"<ul>
<li>
<b>Vendor: </b> Fennix </li>
<li>
<b>Size: </b> Adjustable Up to Size 46 </li>
<li>Best quality and price from <a href=""https://britecreations.com/pages/about"">Brite Creations Atlanta</a>.</li>
</ul>",Fennix,Belt,"color:Beige, color:Black, color:Brown, color:Burgundy, color:Cognac, color:Olive, color:Red, size:46",true,Size,46,Color,Black,,,302-46-black,0.0,shopify,deny,manual,295.00,,true,true,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/302_20Backstrap_20Black.jpg?v=1602453957,1,302 Black,false,Brite Creations | 302 Belt by Fennix,"Shop at Brite Creations Atlanta for the best deal on 302 Belt by Fennix
<ul>
<li><b>Vendor: </b> Fennix </li>
<li><b>Size: </b> Adjustable Up to Size 46 </li>
<li>Best quality and price from <a href=""https://britecreations.com/pages/about"">Brite Creations Atlanta</a>.</li>
</ul>",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/302_20Backstrap_20Black.jpg?v=1602453957,lb,,,active
302,,,,,,,,46,,Beige,,,302-46-beige,0.0,shopify,deny,manual,295.00,,true,true,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/302_20Backstrap_20Beige.jpg?v=1602453957,2,302 Beige,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/302_20Backstrap_20Beige.jpg?v=1602453957,lb,,,
302,,,,,,,,46,,Brown,,,302-46-brown,0.0,shopify,deny,manual,295.00,,true,true,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/302_20Backstrap_20Brown.jpg?v=1602453957,3,302 Brown,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/302_20Backstrap_20Brown.jpg?v=1602453957,lb,,,
302,,,,,,,,46,,Burgundy,,,302-46-burgundy,0.0,shopify,deny,manual,295.00,,true,true,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/302_20Backstrap_20Burgundy.jpg?v=1602453957,4,302 Burgundy,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/302_20Backstrap_20Burgundy.jpg?v=1602453957,lb,,,
302,,,,,,,,46,,Cognac,,,302-46-cognac,0.0,shopify,deny,manual,295.00,,true,true,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/302_20Backstrap_20Cognac.jpg?v=1602453957,5,302 Cognac,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/302_20Backstrap_20Cognac.jpg?v=1602453957,lb,,,
302,,,,,,,,46,,Olive,,,302-46-olive,0.0,shopify,deny,manual,295.00,,true,true,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/302_20Backstrap_20Olive.jpg?v=1602453957,6,302 Olive,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/302_20Backstrap_20Olive.jpg?v=1602453957,lb,,,
302,,,,,,,,46,,Red,,,302-46-red,0.0,shopify,deny,manual,295.00,,true,true,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/302_20Backstrap_20Red.jpg?v=1602453957,7,302 Red,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/302_20Backstrap_20Red.jpg?v=1602453957,lb,,,
301,301,"<ul>
<li>
<b>Vendor: </b> Fennix </li>
<li>
<b>Size: </b> Adjustable Up to Size 46 </li>
<li>Best quality and price from <a href=""https://britecreations.com/pages/about"">Brite Creations Atlanta</a>.</li>
</ul>",Fennix,Belt,"color:Black, color:Chocolate, color:Dark Grey, color:Navy, color:Wine, size:46",true,Size,46,Color,Black,,,301-46-black,0.0,shopify,deny,manual,345.00,,true,true,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/301_20Alligator_20Black.jpg?v=1602453945,1,301 Black,false,Brite Creations | 301 Belt by Fennix,"Shop at Brite Creations Atlanta for the best deal on 301 Belt by Fennix
<ul>
<li><b>Vendor: </b> Fennix </li>
<li><b>Size: </b> Adjustable Up to Size 46 </li>
<li>Best quality and price from <a href=""https://britecreations.com/pages/about"">Brite Creations Atlanta</a>.</li>
</ul>",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/301_20Alligator_20Black.jpg?v=1602453945,lb,,,active
301,,,,,,,,46,,Chocolate,,,301-46-chocolate,0.0,shopify,deny,manual,345.00,,true,true,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/301_20Alligator_20Chocolate.jpg?v=1602453945,2,301 Chocolate,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/301_20Alligator_20Chocolate.jpg?v=1602453945,lb,,,
301,,,,,,,,46,,Dark Grey,,,301-46-darkgrey,0.0,shopify,deny,manual,345.00,,true,true,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/301_20Alligator_20Dark_20Grey.jpg?v=1602453945,3,301 Dark Grey,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/301_20Alligator_20Dark_20Grey.jpg?v=1602453945,lb,,,
301,,,,,,,,46,,Navy,,,301-46-navy,0.0,shopify,deny,manual,345.00,,true,true,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/301_20Alligator_20Navy.jpg?v=1602453945,4,301 Navy,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/301_20Alligator_20Navy.jpg?v=1602453945,lb,,,
301,,,,,,,,46,,Wine,,,301-46-wine,0.0,shopify,deny,manual,345.00,,true,true,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/301_20Alligator_20Wine.jpg?v=1602453945,5,301 Wine,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/301_20Alligator_20Wine.jpg?v=1602453945,lb,,,
zach,Zach,"<ul>
<li>
<b>Material: </b> Patent/Genuine Patent Hornback Leather</li>
<li>
<b>Vendor: </b> Fennix </li>
<li>
<b>Outer Sole: </b> Leather </li>
<li>Comes with original box and dustbag</li>
<li>Made in Italy</li>
<br>
<li>Best quality and price from <a href=""https://britecreations.com/pages/about"">Brite Creations Atlanta</a>.</li>
</ul>",Fennix,Dress Shoe,"color:Black, color:Navy, color:Pink, size:10, size:10.5, size:11, size:11.5, size:12, size:13, size:14, size:8, size:8.5, size:9, size:9.5",true,Size,8,Color,Black,,,zach-8-black,0.0,shopify,deny,manual,349.00,,true,true,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/ZACH_20Black.jpg?v=1602443853,1,Zach Black,false,Brite Creations | Zach Dress Shoe by Fennix,"Shop at Brite Creations Atlanta for the best deal on Zach Dress Shoe by Fennix
<ul>
<li><b>Material: </b> Patent/Genuine Patent Hornback Leather</li>
<li><b>Vendor: </b> Fennix </li>
<li><b>Outer Sole: </b> Leather </li>
<li>Comes with original box and dustbag</li>
<li>Made in Italy</li><br>
<li>Best quality and price from <a href=""https://britecreations.com/pages/about"">Brite Creations Atlanta</a>.</li>
</ul>",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/ZACH_20Black.jpg?v=1602443853,lb,,,active
zach,,,,,,,,8,,Pink,,,zach-8-pink,0.0,shopify,deny,manual,349.00,,true,true,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/ZACH_20Pink.jpg?v=1602443853,2,Zach Pink,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/ZACH_20Pink.jpg?v=1602443853,lb,,,
zach,,,,,,,,8,,Navy,,,zach-8-navy,0.0,shopify,deny,manual,349.00,,true,true,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/ZACH_20Blue.jpg?v=1602443853,3,Zach Navy,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/ZACH_20Blue.jpg?v=1602443853,lb,,,
zach,,,,,,,,8.5,,Black,,,zach-8.5-black,0.0,shopify,deny,manual,349.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/ZACH_20Black.jpg?v=1602443853,lb,,,
zach,,,,,,,,8.5,,Pink,,,zach-8.5-pink,0.0,shopify,deny,manual,349.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/ZACH_20Pink.jpg?v=1602443853,lb,,,
zach,,,,,,,,8.5,,Navy,,,zach-8.5-navy,0.0,shopify,deny,manual,349.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/ZACH_20Blue.jpg?v=1602443853,lb,,,
zach,,,,,,,,9,,Black,,,zach-9-black,0.0,shopify,deny,manual,349.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/ZACH_20Black.jpg?v=1602443853,lb,,,
zach,,,,,,,,9,,Pink,,,zach-9-pink,0.0,shopify,deny,manual,349.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/ZACH_20Pink.jpg?v=1602443853,lb,,,
zach,,,,,,,,9,,Navy,,,zach-9-navy,0.0,shopify,deny,manual,349.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/ZACH_20Blue.jpg?v=1602443853,lb,,,
zach,,,,,,,,9.5,,Black,,,zach-9.5-black,0.0,shopify,deny,manual,349.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/ZACH_20Black.jpg?v=1602443853,lb,,,
zach,,,,,,,,9.5,,Pink,,,zach-9.5-pink,0.0,shopify,deny,manual,349.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/ZACH_20Pink.jpg?v=1602443853,lb,,,
zach,,,,,,,,9.5,,Navy,,,zach-9.5-navy,0.0,shopify,deny,manual,349.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/ZACH_20Blue.jpg?v=1602443853,lb,,,
zach,,,,,,,,10,,Black,,,zach-10-black,0.0,shopify,deny,manual,349.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/ZACH_20Black.jpg?v=1602443853,lb,,,
zach,,,,,,,,10,,Pink,,,zach-10-pink,0.0,shopify,deny,manual,349.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/ZACH_20Pink.jpg?v=1602443853,lb,,,
zach,,,,,,,,10,,Navy,,,zach-10-navy,0.0,shopify,deny,manual,349.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/ZACH_20Blue.jpg?v=1602443853,lb,,,
zach,,,,,,,,10.5,,Black,,,zach-10.5-black,0.0,shopify,deny,manual,349.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/ZACH_20Black.jpg?v=1602443853,lb,,,
zach,,,,,,,,10.5,,Pink,,,zach-10.5-pink,0.0,shopify,deny,manual,349.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/ZACH_20Pink.jpg?v=1602443853,lb,,,
zach,,,,,,,,10.5,,Navy,,,zach-10.5-navy,0.0,shopify,deny,manual,349.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/ZACH_20Blue.jpg?v=1602443853,lb,,,
zach,,,,,,,,11,,Black,,,zach-11-black,0.0,shopify,deny,manual,349.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/ZACH_20Black.jpg?v=1602443853,lb,,,
zach,,,,,,,,11,,Pink,,,zach-11-pink,0.0,shopify,deny,manual,349.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/ZACH_20Pink.jpg?v=1602443853,lb,,,
zach,,,,,,,,11,,Navy,,,zach-11-navy,0.0,shopify,deny,manual,349.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/ZACH_20Blue.jpg?v=1602443853,lb,,,
zach,,,,,,,,11.5,,Black,,,zach-11.5-black,0.0,shopify,deny,manual,349.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/ZACH_20Black.jpg?v=1602443853,lb,,,
zach,,,,,,,,11.5,,Pink,,,zach-11.5-pink,0.0,shopify,deny,manual,349.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/ZACH_20Pink.jpg?v=1602443853,lb,,,
zach,,,,,,,,11.5,,Navy,,,zach-11.5-navy,0.0,shopify,deny,manual,349.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/ZACH_20Blue.jpg?v=1602443853,lb,,,
zach,,,,,,,,12,,Black,,,zach-12-black,0.0,shopify,deny,manual,349.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/ZACH_20Black.jpg?v=1602443853,lb,,,
zach,,,,,,,,12,,Pink,,,zach-12-pink,0.0,shopify,deny,manual,349.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/ZACH_20Pink.jpg?v=1602443853,lb,,,
zach,,,,,,,,12,,Navy,,,zach-12-navy,0.0,shopify,deny,manual,349.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/ZACH_20Blue.jpg?v=1602443853,lb,,,
zach,,,,,,,,13,,Black,,,zach-13-black,0.0,shopify,deny,manual,349.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/ZACH_20Black.jpg?v=1602443853,lb,,,
zach,,,,,,,,13,,Pink,,,zach-13-pink,0.0,shopify,deny,manual,349.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/ZACH_20Pink.jpg?v=1602443853,lb,,,
zach,,,,,,,,13,,Navy,,,zach-13-navy,0.0,shopify,deny,manual,349.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/ZACH_20Blue.jpg?v=1602443853,lb,,,
zach,,,,,,,,14,,Black,,,zach-14-black,0.0,shopify,deny,manual,349.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/ZACH_20Black.jpg?v=1602443853,lb,,,
zach,,,,,,,,14,,Pink,,,zach-14-pink,0.0,shopify,deny,manual,349.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/ZACH_20Pink.jpg?v=1602443853,lb,,,
zach,,,,,,,,14,,Navy,,,zach-14-navy,0.0,shopify,deny,manual,349.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/ZACH_20Blue.jpg?v=1602443853,lb,,,
oliver,Oliver,"<ul>
<li>
<b>Material: </b> Genuine Alligator Leather</li>
<li>
<b>Vendor: </b> Fennix </li>
<li>
<b>Outer Sole: </b> Leather </li>
<li>Comes with original box and dustbag</li>
<li>Made in Italy</li>
<br>
<li>Best quality and price from <a href=""https://britecreations.com/pages/about"">Brite Creations Atlanta</a>.</li>
</ul>",Fennix,Dress Shoe,"color:Black, size:10, size:10.5, size:11, size:11.5, size:12, size:13, size:14, size:8, size:8.5, size:9, size:9.5",true,Size,8,Color,Black,,,oliver-8-black,0.0,shopify,deny,manual,875.00,,true,true,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/OLIVER_20Black_32e9135c-0345-464f-84f2-cec925a23289.jpg?v=1602443788,1,Oliver Black,false,Brite Creations | Oliver Dress Shoe by Fennix,"Shop at Brite Creations Atlanta for the best deal on Oliver Dress Shoe by Fennix
<ul>
<li><b>Material: </b> Genuine Alligator Leather</li>
<li><b>Vendor: </b> Fennix </li>
<li><b>Outer Sole: </b> Leather </li>
<li>Comes with original box and dustbag</li>
<li>Made in Italy</li><br>
<li>Best quality and price from <a href=""https://britecreations.com/pages/about"">Brite Creations Atlanta</a>.</li>
</ul>",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/OLIVER_20Black_32e9135c-0345-464f-84f2-cec925a23289.jpg?v=1602443788,lb,,,active
oliver,,,,,,,,8.5,,Black,,,oliver-8.5-black,0.0,shopify,deny,manual,875.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/OLIVER_20Black_32e9135c-0345-464f-84f2-cec925a23289.jpg?v=1602443788,lb,,,
oliver,,,,,,,,9,,Black,,,oliver-9-black,0.0,shopify,deny,manual,875.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/OLIVER_20Black_32e9135c-0345-464f-84f2-cec925a23289.jpg?v=1602443788,lb,,,
oliver,,,,,,,,9.5,,Black,,,oliver-9.5-black,0.0,shopify,deny,manual,875.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/OLIVER_20Black_32e9135c-0345-464f-84f2-cec925a23289.jpg?v=1602443788,lb,,,
oliver,,,,,,,,10,,Black,,,oliver-10-black,0.0,shopify,deny,manual,875.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/OLIVER_20Black_32e9135c-0345-464f-84f2-cec925a23289.jpg?v=1602443788,lb,,,
oliver,,,,,,,,10.5,,Black,,,oliver-10.5-black,0.0,shopify,deny,manual,875.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/OLIVER_20Black_32e9135c-0345-464f-84f2-cec925a23289.jpg?v=1602443788,lb,,,
oliver,,,,,,,,11,,Black,,,oliver-11-black,0.0,shopify,deny,manual,875.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/OLIVER_20Black_32e9135c-0345-464f-84f2-cec925a23289.jpg?v=1602443788,lb,,,
oliver,,,,,,,,11.5,,Black,,,oliver-11.5-black,0.0,shopify,deny,manual,875.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/OLIVER_20Black_32e9135c-0345-464f-84f2-cec925a23289.jpg?v=1602443788,lb,,,
oliver,,,,,,,,12,,Black,,,oliver-12-black,0.0,shopify,deny,manual,875.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/OLIVER_20Black_32e9135c-0345-464f-84f2-cec925a23289.jpg?v=1602443788,lb,,,
